NO,TYPE,DEFINE1,DEFINE2
928,HTPM26S3M150-A,,
929,HTPM28S3M150-A,,
930,HTPM30S3M150-A,,
931,HTPM32S3M150-A,,
932,HTPM34S3M150-A,,
933,HTPM36S3M150-A,,
934,HTPM40S3M150-A,,
935,HTPM22S3M060-K,,
936,HTPM22S3M100-K,,
937,HTPM22S3M150-K,,
938,HTPM24S3M060-B,,
939,HTPM25S3M060-B,,
940,HTPM26S3M060-B,,
941,HTPM28S3M060-B,,
942,HTPM30S3M060-B,,
943,HTPM32S3M060-B,,
944,HTPM34S3M060-B,,
945,HTPM36S3M060-B,,
946,HTPM40S3M060-B,,
947,HTPM24S3M100-B,,
948,HTPM25S3M100-B,,
949,HTPM26S3M100-B,,
950,HTPM28S3M100-B,,
951,HTPM30S3M100-B,,
952,HTPM32S3M100-B,,
953,HTPM34S3M100-B,,
954,HTPM36S3M100-B,,
955,HTPM40S3M100-B,,
956,HTPM24S3M150-B,,
957,HTPM25S3M150-B,,
958,HTPM26S3M150-B,,
959,HTPM28S3M150-B,,
960,HTPM30S3M150-B,,
961,HTPM32S3M150-B,,
962,HTPM34S3M150-B,,
963,HTPM36S3M150-B,,
964,HTPM40S3M150-B,,
965,HTPP22S3M060-A,,
966,HTPP24S3M060-A,,
967,HTPP25S3M060-A,,
968,HTPP26S3M060-A,,
969,HTPP28S3M060-A,,
970,HTPP30S3M060-A,,
971,HTPP32S3M060-A,,
972,HTPP34S3M060-A,,
973,HTPP36S3M060-A,,
974,HTPP40S3M060-A,,
975,HTPP22S3M100-A,,
976,HTPP24S3M100-A,,
977,HTPP25S3M100-A,,
978,HTPP26S3M100-A,,
979,HTPP28S3M100-A,,
980,HTPP30S3M100-A,,
981,HTPP32S3M100-A,,
982,HTPP34S3M100-A,,
983,HTPP36S3M100-A,,
984,HTPP40S3M100-A,,
985,HTPP22S3M150-A,,
986,HTPP24S3M150-A,,
987,HTPP25S3M150-A,,
988,HTPP26S3M150-A,,
989,HTPP28S3M150-A,,
990,HTPP30S3M150-A,,
991,HTPP32S3M150-A,,
992,HTPP34S3M150-A,,
993,HTPP36S3M150-A,,
994,HTPP40S3M150-A,,
995,HTPP22S3M060-K,,
996,HTPP22S3M100-K,,
997,HTPP22S3M150-K,,
998,HTPP24S3M060-B,,
999,HTPP25S3M060-B,,
1000,HTPP26S3M060-B,,
1001,HTPP28S3M060-B,,
1002,HTPP30S3M060-B,,
1003,HTPP32S3M060-B,,
1004,HTPP34S3M060-B,,
1005,HTPP36S3M060-B,,
1006,HTPP40S3M060-B,,
1007,HTPP24S3M100-B,,
1008,HTPP25S3M100-B,,
1009,HTPP26S3M100-B,,
1010,HTPP28S3M100-B,,
1011,HTPP30S3M100-B,,
1012,HTPP32S3M100-B,,
1013,HTPP34S3M100-B,,
1014,HTPP36S3M100-B,,
1015,HTPP40S3M100-B,,
1016,HTPP24S3M150-B,,
1017,HTPP25S3M150-B,,
1018,HTPP26S3M150-B,,
1019,HTPP28S3M150-B,,
1020,HTPP30S3M150-B,,
1021,HTPP32S3M150-B,,
1022,HTPP34S3M150-B,,
1023,HTPP36S3M150-B,,
1024,HTPP40S3M150-B,,
1025,HTPS22S3M060-A,,
1026,HTPS24S3M060-A,,
1027,HTPS25S3M060-A,,
1028,HTPS26S3M060-A,,
1029,HTPS28S3M060-A,,
1030,HTPS30S3M060-A,,
1031,HTPS32S3M060-A,,
1032,HTPS34S3M060-A,,
1033,HTPS36S3M060-A,,
1034,HTPS40S3M060-A,,
1035,HTPS22S3M100-A,,
1036,HTPS24S3M100-A,,
1037,HTPS25S3M100-A,,
1038,HTPS26S3M100-A,,
1039,HTPS28S3M100-A,,
1040,HTPS30S3M100-A,,
1041,HTPS32S3M100-A,,
1042,HTPS34S3M100-A,,
1043,HTPS36S3M100-A,,
1044,HTPS40S3M100-A,,
1045,HTPS22S3M060-K,,
1046,HTPS22S3M100-K,,
1047,HTPS24S3M060-B,,
1048,HTPS25S3M060-B,,
1049,HTPS26S3M060-B,,
1050,HTPS28S3M060-B,,
1051,HTPS30S3M060-B,,
1052,HTPS32S3M060-B,,
1053,HTPS34S3M060-B,,
1054,HTPS36S3M060-B,,
1055,HTPS40S3M060-B,,
1056,HTPS24S3M100-B,,
1057,HTPS25S3M100-B,,
1058,HTPS26S3M100-B,,
1059,HTPS28S3M100-B,,
1060,HTPS30S3M100-B,,
1061,HTPS32S3M100-B,,
1062,HTPS34S3M100-B,,
1063,HTPS36S3M100-B,,
1064,HTPS40S3M100-B,,
1065,HTPT14S5M100-A,,
1066,HTPT15S5M100-A,,
1067,HTPT16S5M100-A,,
1068,HTPT18S5M100-A,,
1069,HTPT19S5M100-A,,
1070,HTPT20S5M100-A,,
1071,HTPT22S5M100-A,,
1072,HTPT24S5M100-A,,
1073,HTPT14S5M150-A,,
1074,HTPT15S5M150-A,,
1075,HTPT16S5M150-A,,
1076,HTPT18S5M150-A,,
1077,HTPT19S5M150-A,,
1078,HTPT20S5M150-A,,
1079,HTPT22S5M150-A,,
1080,HTPT24S5M150-A,,
1081,HTPT14S5M250-A,,
1082,HTPT15S5M250-A,,
1083,HTPT16S5M250-A,,
1084,HTPT18S5M250-A,,
1085,HTPT19S5M250-A,,
1086,HTPT20S5M250-A,,
1087,HTPT22S5M250-A,,
1088,HTPT24S5M250-A,,
1089,HTPT14S5M100-B,,
1090,HTPT15S5M100-B,,
1091,HTPT16S5M100-B,,
1092,HTPT18S5M100-B,,
1093,HTPT19S5M100-B,,
1094,HTPT20S5M100-B,,
1095,HTPT22S5M100-B,,
1096,HTPT24S5M100-B,,
1097,HTPT14S5M150-B,,
1098,HTPT15S5M150-B,,
1099,HTPT16S5M150-B,,
1100,HTPT18S5M150-B,,
1101,HTPT19S5M150-B,,
1102,HTPT20S5M150-B,,
1103,HTPT22S5M150-B,,
1104,HTPT24S5M150-B,,
1105,HTPT14S5M250-B,,
1106,HTPT15S5M250-B,,
1107,HTPT16S5M250-B,,
1108,HTPT18S5M250-B,,
1109,HTPT19S5M250-B,,
1110,HTPT20S5M250-B,,
1111,HTPT22S5M250-B,,
1112,HTPT24S5M250-B,,
1113,HTPM14S5M100-A,,
1114,HTPM15S5M100-A,,
1115,HTPM16S5M100-A,,
1116,HTPM18S5M100-A,,
1117,HTPM19S5M100-A,,
1118,HTPM20S5M100-A,,
1119,HTPM22S5M100-A,,
1120,HTPM24S5M100-A,,
1121,HTPM14S5M150-A,,
1122,HTPM15S5M150-A,,
1123,HTPM16S5M150-A,,
1124,HTPM18S5M150-A,,
1125,HTPM19S5M150-A,,
1126,HTPM20S5M150-A,,
1127,HTPM22S5M150-A,,
1128,HTPM24S5M150-A,,
1129,HTPM14S5M250-A,,
1130,HTPM15S5M250-A,,
1131,HTPM16S5M250-A,,
1132,HTPM18S5M250-A,,
1133,HTPM19S5M250-A,,
1134,HTPM20S5M250-A,,
1135,HTPM22S5M250-A,,
1136,HTPM24S5M250-A,,
1137,HTPM14S5M100-B,,
1138,HTPM15S5M100-B,,
1139,HTPM16S5M100-B,,
1140,HTPM18S5M100-B,,
1141,HTPM19S5M100-B,,
1142,HTPM20S5M100-B,,
1143,HTPM22S5M100-B,,
1144,HTPM24S5M100-B,,
1145,HTPM14S5M150-B,,
1146,HTPM15S5M150-B,,
1147,HTPM16S5M150-B,,
1148,HTPM18S5M150-B,,
1149,HTPM19S5M150-B,,
1150,HTPM20S5M150-B,,
1151,HTPM22S5M150-B,,
1152,HTPM24S5M150-B,,
1153,HTPM14S5M250-B,,
1154,HTPM15S5M250-B,,
1155,HTPM16S5M250-B,,
1156,HTPM18S5M250-B,,
1157,HTPM19S5M250-B,,
1158,HTPM20S5M250-B,,
1159,HTPM22S5M250-B,,
1160,HTPM24S5M250-B,,
1161,HTPP14S5M100-A,,
1162,HTPP15S5M100-A,,
1163,HTPP16S5M100-A,,
1164,HTPP18S5M100-A,,
1165,HTPP19S5M100-A,,
1166,HTPP20S5M100-A,,
1167,HTPP22S5M100-A,,
1168,HTPP24S5M100-A,,
1169,HTPP14S5M150-A,,
1170,HTPP15S5M150-A,,
1171,HTPP16S5M150-A,,
1172,HTPP18S5M150-A,,
1173,HTPP19S5M150-A,,
1174,HTPP20S5M150-A,,
1175,HTPP22S5M150-A,,
1176,HTPP24S5M150-A,,
1177,HTPP14S5M250-A,,
1178,HTPP15S5M250-A,,
1179,HTPP16S5M250-A,,
1180,HTPP18S5M250-A,,
1181,HTPP19S5M250-A,,
1182,HTPP20S5M250-A,,
1183,HTPP22S5M250-A,,
1184,HTPP24S5M250-A,,
1185,HTPP14S5M100-B,,
1186,HTPP15S5M100-B,,
1187,HTPP16S5M100-B,,
1188,HTPP18S5M100-B,,
1189,HTPP19S5M100-B,,
1190,HTPP20S5M100-B,,
1191,HTPP22S5M100-B,,
1192,HTPP24S5M100-B,,
1193,HTPP14S5M150-B,,
1194,HTPP15S5M150-B,,
1195,HTPP16S5M150-B,,
1196,HTPP18S5M150-B,,
1197,HTPP19S5M150-B,,
1198,HTPP20S5M150-B,,
1199,HTPP22S5M150-B,,
1200,HTPP24S5M150-B,,
1201,HTPP14S5M250-B,,
1202,HTPP15S5M250-B,,
1203,HTPP16S5M250-B,,
1204,HTPP18S5M250-B,,
1205,HTPP19S5M250-B,,
1206,HTPP20S5M250-B,,
1207,HTPP22S5M250-B,,
1208,HTPP24S5M250-B,,
1209,HTPS14S5M100-A,,
1210,HTPS15S5M100-A,,
1211,HTPS16S5M100-A,,
1212,HTPS18S5M100-A,,
1213,HTPS19S5M100-A,,
1214,HTPS20S5M100-A,,
1215,HTPS22S5M100-A,,
1216,HTPS24S5M100-A,,
1217,HTPS14S5M150-A,,
1218,HTPS15S5M150-A,,
1219,HTPS16S5M150-A,,
1220,HTPS18S5M150-A,,
1221,HTPS19S5M150-A,,
1222,HTPS20S5M150-A,,
1223,HTPS22S5M150-A,,
1224,HTPS24S5M150-A,,
1225,HTPS14S5M100-B,,
1226,HTPS15S5M100-B,,
1227,HTPS16S5M100-B,,
1228,HTPS18S5M100-B,,
1229,HTPS19S5M100-B,,
1230,HTPS20S5M100-B,,
1231,HTPS22S5M100-B,,
1232,HTPS24S5M100-B,,
1233,HTPS14S5M150-B,,
1234,HTPS15S5M150-B,,
1235,HTPS16S5M150-B,,
1236,HTPS18S5M150-B,,
1237,HTPS19S5M150-B,,
1238,HTPS20S5M150-B,,
1239,HTPS22S5M150-B,,
1240,HTPS24S5M150-B,,
1241,PTPM22P3M100-B,,
1242,PTPM24P3M100-B,,
1243,PTPM25P3M100-B,,
1244,PTPM26P3M100-B,,
1245,PTPM28P3M100-B,,
1246,PTPM30P3M100-B,,
1247,PTPM32P3M100-B,,
1248,PTPM22P3M150-B,,
1249,PTPM24P3M150-B,,
1250,PTPM25P3M150-B,,
1251,PTPM26P3M150-B,,
1252,PTPM28P3M150-B,,
1253,PTPM30P3M150-B,,
1254,PTPM32P3M150-B,,
1255,PTPP22P3M100-B,,
1256,PTPP24P3M100-B,,
1257,PTPP25P3M100-B,,
1258,PTPP26P3M100-B,,
1259,PTPP28P3M100-B,,
1260,PTPP30P3M100-B,,
1261,PTPP32P3M100-B,,
1262,PTPP22P3M150-B,,
1263,PTPP24P3M150-B,,
1264,PTPP25P3M150-B,,
1265,PTPP26P3M150-B,,
1266,PTPP28P3M150-B,,
1267,PTPP30P3M150-B,,
1268,PTPP32P3M150-B,,
1269,PTPM14P5M100-A,,
1270,PTPM15P5M100-A,,
1271,PTPM16P5M100-A,,
1272,PTPM18P5M100-A,,
1273,PTPM20P5M100-A,,
1274,PTPM22P5M100-A,,
1275,PTPM24P5M100-A,,
1276,PTPM14P5M150-A,,
1277,PTPM15P5M150-A,,
1278,PTPM16P5M150-A,,
1279,PTPM18P5M150-A,,
1280,PTPM20P5M150-A,,
1281,PTPM22P5M150-A,,
1282,PTPM24P5M150-A,,
1283,PTPM14P5M100-B,,
1284,PTPM15P5M100-B,,
1285,PTPM16P5M100-B,,
1286,PTPM18P5M100-B,,
1287,PTPM20P5M100-B,,
1288,PTPM22P5M100-B,,
1289,PTPM24P5M100-B,,
1290,PTPM14P5M150-B,,
1291,PTPM15P5M150-B,,
1292,PTPM16P5M150-B,,
1293,PTPM18P5M150-B,,
1294,PTPM20P5M150-B,,
1295,PTPM22P5M150-B,,
1296,PTPM24P5M150-B,,
1297,PTPP14P5M100-A,,
1298,PTPP15P5M100-A,,
1299,PTPP16P5M100-A,,
1300,PTPP18P5M100-A,,
1301,PTPP20P5M100-A,,
1302,PTPP22P5M100-A,,
1303,PTPP24P5M100-A,,
1304,PTPP14P5M150-A,,
1305,PTPP15P5M150-A,,
1306,PTPP16P5M150-A,,
1307,PTPP18P5M150-A,,
1308,PTPP20P5M150-A,,
1309,PTPP22P5M150-A,,
1310,PTPP24P5M150-A,,
1311,PTPP14P5M100-B,,
1312,PTPP15P5M100-B,,
1313,PTPP16P5M100-B,,
1314,PTPP18P5M100-B,,
1315,PTPP20P5M100-B,,
1316,PTPP22P5M100-B,,
1317,PTPP24P5M100-B,,
1318,PTPP14P5M150-B,,
1319,PTPP15P5M150-B,,
1320,PTPP16P5M150-B,,
1321,PTPP18P5M150-B,,
1322,PTPP20P5M150-B,,
1323,PTPP22P5M150-B,,
1324,PTPP24P5M150-B,,
1325,TTPT14T5100-A,,
1326,TTPT15T5100-A,,
1327,TTPT16T5100-A,,
1328,TTPT18T5100-A,,
1329,TTPT20T5100-A,,
1330,TTPT22T5100-A,,
1331,TTPT24T5100-A,,
1332,TTPT14T5150-A,,
1333,TTPT15T5150-A,,
1334,TTPT16T5150-A,,
1335,TTPT18T5150-A,,
1336,TTPT20T5150-A,,
1337,TTPT22T5150-A,,
1338,TTPT24T5150-A,,
1339,TTPT14T5200-A,,
1340,TTPT15T5200-A,,
1341,TTPT16T5200-A,,
1342,TTPT18T5200-A,,
1343,TTPT20T5200-A,,
1344,TTPT22T5200-A,,
1345,TTPT24T5200-A,,
1346,TTPT14T5250-A,,
1347,TTPT15T5250-A,,
1348,TTPT16T5250-A,,
1349,TTPT18T5250-A,,
1350,TTPT20T5250-A,,
1351,TTPT22T5250-A,,
1352,TTPT24T5250-A,,
1353,TTPT14T5100-B,,
1354,TTPT15T5100-B,,
1355,TTPT16T5100-B,,
1356,TTPT18T5100-B,,
1357,TTPT20T5100-B,,
1358,TTPT22T5100-B,,
1359,TTPT24T5100-B,,
1360,TTPT14T5150-B,,
1361,TTPT15T5150-B,,
1362,TTPT16T5150-B,,
1363,TTPT18T5150-B,,
1364,TTPT20T5150-B,,
1365,TTPT22T5150-B,,
1366,TTPT24T5150-B,,
1367,TTPT14T5200-B,,
1368,TTPT15T5200-B,,
1369,TTPT16T5200-B,,
1370,TTPT18T5200-B,,
1371,TTPT20T5200-B,,
1372,TTPT22T5200-B,,
1373,TTPT24T5200-B,,
1374,TTPT14T5250-B,,
1375,TTPT15T5250-B,,
1376,TTPT16T5250-B,,
1377,TTPT18T5250-B,,
1378,TTPT20T5250-B,,
1379,TTPT22T5250-B,,
1380,TTPT24T5250-B,,
1381,TTPM14T5100-A,,
1382,TTPM15T5100-A,,
1383,TTPM16T5100-A,,
1384,TTPM18T5100-A,,
1385,TTPM20T5100-A,,
1386,TTPM22T5100-A,,
1387,TTPM24T5100-A,,
1388,TTPM14T5150-A,,
1389,TTPM15T5150-A,,
1390,TTPM16T5150-A,,
1391,TTPM18T5150-A,,
1392,TTPM20T5150-A,,
1393,TTPM22T5150-A,,
1394,TTPM24T5150-A,,
1395,TTPM14T5200-A,,
1396,TTPM15T5200-A,,
1397,TTPM16T5200-A,,
1398,TTPM18T5200-A,,
1399,TTPM20T5200-A,,
1400,TTPM22T5200-A,,
1401,TTPM24T5200-A,,
1402,TTPM14T5250-A,,
1403,TTPM15T5250-A,,
1404,TTPM16T5250-A,,
1405,TTPM18T5250-A,,
1406,TTPM20T5250-A,,
1407,TTPM22T5250-A,,
1408,TTPM24T5250-A,,
1409,TTPM14T5100-B,,
1410,TTPM15T5100-B,,
1411,TTPM16T5100-B,,
1412,TTPM18T5100-B,,
1413,TTPM20T5100-B,,
1414,TTPM22T5100-B,,
1415,TTPM24T5100-B,,
1416,TTPM14T5150-B,,
1417,TTPM15T5150-B,,
1418,TTPM16T5150-B,,
1419,TTPM18T5150-B,,
1420,TTPM20T5150-B,,
1421,TTPM22T5150-B,,
1422,TTPM24T5150-B,,
1423,TTPM14T5200-B,,
1424,TTPM15T5200-B,,
1425,TTPM16T5200-B,,
1426,TTPM18T5200-B,,
1427,TTPM20T5200-B,,
1428,TTPM22T5200-B,,
1429,TTPM24T5200-B,,
1430,TTPM14T5250-B,,
1431,TTPM15T5250-B,,
1432,TTPM16T5250-B,,
1433,TTPM18T5250-B,,
1434,TTPM20T5250-B,,
1435,TTPM22T5250-B,,
1436,TTPM24T5250-B,,
1437,TTPP14T5100-A,,
1438,TTPP15T5100-A,,
1439,TTPP16T5100-A,,
1440,TTPP18T5100-A,,
1441,TTPP20T5100-A,,
1442,TTPP22T5100-A,,
1443,TTPP24T5100-A,,
1444,TTPP14T5150-A,,
1445,TTPP15T5150-A,,
1446,TTPP16T5150-A,,
1447,TTPP18T5150-A,,
1448,TTPP20T5150-A,,
1449,TTPP22T5150-A,,
1450,TTPP24T5150-A,,
1451,TTPP14T5200-A,,
1452,TTPP15T5200-A,,
1453,TTPP16T5200-A,,
1454,TTPP18T5200-A,,
1455,TTPP20T5200-A,,
1456,TTPP22T5200-A,,
1457,TTPP24T5200-A,,
1458,TTPP14T5250-A,,
1459,TTPP15T5250-A,,
1460,TTPP16T5250-A,,
1461,TTPP18T5250-A,,
1462,TTPP20T5250-A,,
1463,TTPP22T5250-A,,
1464,TTPP24T5250-A,,
1465,TTPP14T5100-B,,
1466,TTPP15T5100-B,,
1467,TTPP16T5100-B,,
1468,TTPP18T5100-B,,
1469,TTPP20T5100-B,,
1470,TTPP22T5100-B,,
1471,TTPP24T5100-B,,
1472,TTPP14T5150-B,,
1473,TTPP15T5150-B,,
1474,TTPP16T5150-B,,
1475,TTPP18T5150-B,,
1476,TTPP20T5150-B,,
1477,TTPP22T5150-B,,
1478,TTPP24T5150-B,,
1479,TTPP14T5200-B,,
1480,TTPP15T5200-B,,
1481,TTPP16T5200-B,,
1482,TTPP18T5200-B,,
1483,TTPP20T5200-B,,
1484,TTPP22T5200-B,,
1485,TTPP24T5200-B,,
1486,TTPP14T5250-B,,
1487,TTPP15T5250-B,,
1488,TTPP16T5250-B,,
1489,TTPP18T5250-B,,
1490,TTPP20T5250-B,,
1491,TTPP22T5250-B,,
1492,TTPP24T5250-B,,
1493,TTPT12T10150-A,,
1494,TTPT12T10200-A,,
1495,TTPT12T10250-A,,
1496,TTPT12T10300-A,,
1497,TTPT12T10400-A,,
1498,TTPT12T10500-A,,
1499,TTPM12T10150-A,,
1500,TTPM12T10200-A,,
1501,TTPM12T10250-A,,
1502,TTPM12T10300-A,,
1503,TTPM12T10400-A,,
1504,TTPM12T10500-A,,
1505,TTPP12T10150-A,,
1506,TTPP12T10200-A,,
1507,TTPP12T10250-A,,
1508,TTPP12T10300-A,,
1509,TTPP12T10400-A,,
1510,TTPP12T10500-A,,
1511,MTPL20XL050,,
1512,MTPL21XL050,,
1513,MTPL22XL050,,
1514,MTPL24XL050,,
1515,HTPL34S3M100,,
1516,HTPL36S3M100,,
1517,HTPL40S3M100,,
1518,HTPL34S3M150,,
1519,HTPL36S3M150,,
1520,HTPL40S3M150,,
1521,HTLG34S3M100,,
1522,HTLG36S3M100,,
1523,HTLG40S3M100,,
1524,HTLG34S3M150,,
1525,HTLG36S3M150,,
1526,HTLG40S3M150,,
1527,HHTT20S5M100,,
1528,HHTT22S5M100,,
1529,HHTT24S5M100,,
1530,HHTT20S5M150,,
1531,HHTT22S5M150,,
1532,HHTT24S5M150,,
1533,HHTT20S5M250,,
1534,HHTT22S5M250,,
1535,HHTT24S5M250,,
1536,HHTM20S5M100,,
1537,HHTM22S5M100,,
1538,HHTM24S5M100,,
1539,HHTM20S5M150,,
1540,HHTM22S5M150,,
1541,HHTM24S5M150,,
1542,HHTM20S5M250,,
1543,HHTM22S5M250,,
1544,HHTM24S5M250,,
1545,HHTP20S5M100,,
1546,HHTP22S5M100,,
1547,HHTP24S5M100,,
1548,HHTP20S5M150,,
1549,HHTP22S5M150,,
1550,HHTP24S5M150,,
1551,HHTP20S5M250,,
1552,HHTP22S5M250,,
1553,HHTP24S5M250,,
1554,HTPL22S5M100,,
1555,HTPL24S5M100,,
1556,HTPL22S5M150,,
1557,HTPL24S5M150,,
1558,HTPL22S5M250,,
1559,HTPL24S5M250,,
1560,HTLG22S5M100,,
1561,HTLG24S5M100,,
1562,HTLG22S5M150,,
1563,HTLG24S5M150,,
1564,HTLG22S5M250,,
1565,HTLG24S5M250,,
1566,PTLM22P5M100,,
1567,PTLM24P5M100,,
1568,PTLM22P5M150,,
1569,PTLM24P5M150,,
1570,PTLG22P5M100,,
1571,PTLG24P5M100,,
1572,PTLG22P5M150,,
1573,PTLG24P5M150,,
1574,SHTF24S3M060,,
1575,SHTF24S3M100,,
1576,SHTF25S3M060,,
1577,SHTF26S3M060,,
1578,SHTF28S3M060,,
1579,SHTF30S3M060,,
1580,SHTF30S3M100,,
1581,SHTF32S3M060,,
1582,SHTF32S3M100,,
1583,SHTF36S3M060,,
1584,SHTF40S3M060,,
1585,BHTF16S5M100,,
1586,BHTF18S5M100,,
1587,BHTF20S5M100,,
1588,BHTF20S5M150,,
1589,BHTF22S5M100,,
1590,BHTF22S5M150,,
1591,BHTF24S5M100,,
1592,BHTF24S5M150,,
1593,MHTF16S5M100,,
1594,MHTF18S5M100,,
1595,MHTF20S5M100,,
1596,MHTF20S5M150,,
1597,MHTF22S5M100,,
1598,MHTF22S5M150,,
1599,MHTF24S5M100,,
1600,MHTF24S5M150,,
1601,SHTF16S5M100,,
1602,SHTF18S5M100,,
1603,SHTF20S5M100,,
1604,SHTF20S5M150,,
1605,SHTF22S5M100,,
1606,SHTF22S5M150,,
1607,SHTF24S5M100,,
1608,SHTF24S5M150,,
1609,BHTFW16-S5M150,,
1610,BHTFW16-S5M250,,
1611,BHTFW18-S5M150,,
1612,BHTFW18-S5M250,,
1613,BHTFW20-S5M150,,
1614,BHTFW20-S5M250,,
1615,BHTFW22-S5M150,,
1616,BHTFW22-S5M250,,
1617,BHTFW24-S5M150,,
1618,BHTFW24-S5M250,,
1619,MHTFW16-S5M150,,
1620,MHTFW16-S5M250,,
1621,MHTFW18-S5M150,,
1622,MHTFW18-S5M250,,
1623,MHTFW20-S5M150,,
1624,MHTFW20-S5M250,,
1625,MHTFW22-S5M150,,
1626,MHTFW22-S5M250,,
1627,MHTFW24-S5M150,,
1628,MHTFW24-S5M250,,
1629,BPTF40P2M060,,
1630,BPTF30P3M100,,
1631,BPTF30P3M150,,
1632,BPTF20P5M100,,
1633,BPTF20P5M150,,
1634,GEAHF0.5-36-3-B,,
1635,GEAHF0.5-40-2-B,,
1636,GEAHF0.5-42-2-B,,
1637,GEAHF0.5-45-2-B,,
1638,GEAHF0.5-48-2-B,,
1639,GEAHF0.5-50-2-B,,
1640,GEAHF0.5-52-2-B,,
1641,GEAHF0.5-60-2-B,,
1642,GEAHF0.5-70-2-B,,
1643,GEAHF0.8-24-7-B,,
1644,GEAHF0.8-25-7-B,,
1645,GEAHF0.8-28-7-B,,
1646,GEAHF0.8-30-7-B,,
1647,GEAHF0.8-32-5-B,,
1648,GEAHF0.8-36-5-B,,
1649,GEAHF0.8-40-5-B,,
1650,GEAHF0.8-45-5-B,,
1651,GEAHF1.0-20-12-B,,
1652,GEAHF1.0-21-12-B,,
1653,GEAHF1.0-22-12-B,,
1654,GEAHF1.0-23-12-B,,
1655,GEAHF1.0-24-12-B,,
1656,GEAHF1.0-25-12-B,,
1657,GEAHF1.0-26-12-B,,
1658,GEAHF1.0-27-12-B,,
1659,GEAHF1.0-28-12-B,,
1660,GEAHF1.0-29-12-B,,
1661,GEAHF1.0-30-12-B,,
1662,GEAHF1.0-32-10-B,,
1663,GEAHF1.0-34-10-B,,
1664,GEAHF1.0-35-10-B,,
1665,GEAHF1.0-36-10-B,,
1666,GEAHF1.5-20-15-B,,
1667,GEAHF1.5-21-15-B,,
1668,GEAHF1.5-22-15-B,,
1669,GEAHF1.5-23-15-B,,
1670,GEAHBN0.5-36-3-A,,
1671,GEAHBN0.5-40-2-A,,
1672,GEAHBN0.5-42-2-A,,
1673,GEAHBN0.5-45-2-A,,
1674,GEAHBN0.5-48-2-A,,
1675,GEAHBN0.5-50-2-A,,
1676,GEAHBN0.5-52-2-A,,
1677,GEAHBN0.5-60-2-A,,
1678,GEAHBN0.5-70-2-A,,
1679,GEAHBN0.5-36-3-B,,
1680,GEAHBN0.5-40-2-B,,
1681,GEAHBN0.5-42-2-B,,
1682,GEAHBN0.5-45-2-B,,
1683,GEAHBN0.5-48-2-B,,
1684,GEAHBN0.5-50-2-B,,
1685,GEAHBN0.5-52-2-B,,
1686,GEAHBN0.5-60-2-B,,
1687,GEAHBN0.5-70-2-B,,
1688,GEAHBB0.5-36-3-A,,
1689,GEAHBB0.5-40-2-A,,
1690,GEAHBB0.5-42-2-A,,
1691,GEAHBB0.5-45-2-A,,
1692,GEAHBB0.5-48-2-A,,
1693,GEAHBB0.5-50-2-A,,
1694,GEAHBB0.5-52-2-A,,
1695,GEAHBB0.5-60-2-A,,
1696,GEAHBB0.5-70-2-A,,
1697,GEAHBB0.5-36-3-B,,
1698,GEAHBB0.5-40-2-B,,
1699,GEAHBB0.5-42-2-B,,
1700,GEAHBB0.5-45-2-B,,
1701,GEAHBB0.5-48-2-B,,
1702,GEAHBB0.5-50-2-B,,
1703,GEAHBB0.5-52-2-B,,
1704,GEAHBB0.5-60-2-B,,
1705,GEAHBB0.5-70-2-B,,
1706,GEAHBG0.5-36-3-A,,
1707,GEAHBG0.5-40-2-A,,
1708,GEAHBG0.5-42-2-A,,
1709,GEAHBG0.5-45-2-A,,
1710,GEAHBG0.5-48-2-A,,
1711,GEAHBG0.5-50-2-A,,
1712,GEAHBG0.5-52-2-A,,
1713,GEAHBG0.5-60-2-A,,
1714,GEAHBG0.5-70-2-A,,
1715,GEAHBG0.5-36-3-B,,
1716,GEAHBG0.5-40-2-B,,
1717,GEAHBG0.5-42-2-B,,
1718,GEAHBG0.5-45-2-B,,
1719,GEAHBG0.5-48-2-B,,
1720,GEAHBG0.5-50-2-B,,
1721,GEAHBG0.5-52-2-B,,
1722,GEAHBG0.5-60-2-B,,
1723,GEAHBG0.5-70-2-B,,
1724,GEAHBS0.5-36-3-A,,
1725,GEAHBS0.5-40-2-A,,
1726,GEAHBS0.5-42-2-A,,
1727,GEAHBS0.5-45-2-A,,
1728,GEAHBS0.5-48-2-A,,
1729,GEAHBS0.5-50-2-A,,
1730,GEAHBS0.5-52-2-A,,
1731,GEAHBS0.5-60-2-A,,
1732,GEAHBS0.5-70-2-A,,
1733,GEAHBS0.5-36-3-B,,
1734,GEAHBS0.5-40-2-B,,
1735,GEAHBS0.5-42-2-B,,
1736,GEAHBS0.5-45-2-B,,
1737,GEAHBS0.5-48-2-B,,
1738,GEAHBS0.5-50-2-B,,
1739,GEAHBS0.5-52-2-B,,
1740,GEAHBS0.5-60-2-B,,
1741,GEAHBS0.5-70-2-B,,
1742,GEABN0.5-36-3-A,,
1743,GEABN0.5-40-2-A,,
1744,GEABN0.5-42-2-A,,
1745,GEABN0.5-45-2-A,,
1746,GEABN0.5-48-2-A,,
1747,GEABN0.5-50-2-A,,
1748,GEABN0.5-52-2-A,,
1749,GEABN0.5-60-2-A,,
1750,GEABN0.5-70-2-A,,
1751,GEABN0.5-36-3-B,,
1752,GEABN0.5-40-2-B,,
