NO,TYPE,DEFINE1,DEFINE2
5501005,SJPSPB3-3,,
5501006,SJPSPB4-2,,
5501007,SJPSPB4-3,,
5501008,SJPSPB4-4,,
5501009,SJPSPB5-2,,
5501010,SJPSPB5-3,,
5501011,SJPSPB5-4,,
5501012,SJPSPB5-5,,
5501013,SJPSPB6-2,,
5501014,SJPSPB6-3,,
5501015,SJPSPB6-4,,
5501016,SJPSPB6-5,,
5501017,SJPSPB6-6,,
5501018,SJPSPB8-3,,
5501019,SJPSPB8-4,,
5501020,SJPSPB8-5,,
5501021,SJPSPB8-6,,
5501022,SJPSPB8-8,,
5501023,SJPSPB10-3,,
5501024,SJPSPB10-4,,
5501025,SJPSPB10-5,,
5501026,SJPSPB10-6,,
5501027,SJPSPB10-8,,
5501028,SJPSPB10-10,,
5501029,SJPSPB12-5,,
5501030,SJPSPB12-6,,
5501031,SJPSPB12-8,,
5501032,SJPSPB12-10,,
5501033,SJPSPB12-12,,
5501034,SJPSPB13-6,,
5501035,SJPSPB13-8,,
5501036,SJPSPB13-10,,
5501037,SJPSPB13-12,,
5501038,SJPSPB13-13,,
5501039,SJPSPB16-10,,
5501040,SJPSPB16-12,,
5501041,SJPSPB16-13,,
5501042,SJPSPB16-14,,
5501043,SJPSPB16-15,,
5501044,SJPSPB16-16,,
5501045,SJPSPB20-13,,
5501046,SJPSPB20-14,,
5501047,SJPSPB20-15,,
5501048,SJPSPB20-16,,
5501049,SJPSPB20-20,,
5511001,SJPDS4-2,,
5511002,SJPDS4-3,,
5511003,SJPDS4-4,,
5511004,SJPDS5-2,,
5511005,SJPDS5-3,,
5511006,SJPDS5-4,,
5511007,SJPDS5-5,,
5511008,SJPDS6-2,,
5511009,SJPDS6-3,,
5511010,SJPDS6-4,,
5511011,SJPDS6-5,,
5511012,SJPDS6-6,,
5511013,SJPDS8-3,,
5511014,SJPDS8-4,,
5511015,SJPDS8-5,,
5511016,SJPDS8-6,,
5511017,SJPDS8-8,,
5511018,SJPDS10-3,,
5511019,SJPDS10-4,,
5511020,SJPDS10-5,,
5511021,SJPDS10-6,,
5511022,SJPDS10-8,,
5511023,SJPDS10-10,,
5511024,SJPDS12-5,,
5511025,SJPDS12-6,,
5511026,SJPDS12-8,,
5511027,SJPDS12-10,,
5511028,SJPDS12-12,,
5511029,SJPDS13-6,,
5511030,SJPDS13-8,,
5511031,SJPDS13-10,,
5511032,SJPDS13-12,,
5511033,SJPDS13-13,,
5511034,SJPDS16-10,,
5511035,SJPDS16-12,,
5511036,SJPDS16-13,,
5511037,SJPDS16-14,,
5511038,SJPDS16-15,,
5511039,SJPDS16-16,,
5511040,SJPDS20-13,,
5511041,SJPDS20-14,,
5511042,SJPDS20-15,,
5511043,SJPDS20-16,,
5511044,SJPDS20-20,,
5521001,SJPDPS4-2,,
5521002,SJPDPS4-3,,
5521003,SJPDPS4-4,,
5521004,SJPDPS5-2,,
5521005,SJPDPS5-3,,
5521006,SJPDPS5-4,,
5521007,SJPDPS5-5,,
5521008,SJPDPS6-2,,
5521009,SJPDPS6-3,,
5521010,SJPDPS6-4,,
5521011,SJPDPS6-5,,
5521012,SJPDPS6-6,,
5521013,SJPDPS8-3,,
5521014,SJPDPS8-4,,
5521015,SJPDPS8-5,,
5521016,SJPDPS8-6,,
5521017,SJPDPS8-8,,
5521018,SJPDPS10-3,,
5521019,SJPDPS10-4,,
5521020,SJPDPS10-5,,
5521021,SJPDPS10-6,,
5521022,SJPDPS10-8,,
5521023,SJPDPS10-10,,
5521024,SJPDPS12-5,,
5521025,SJPDPS12-6,,
5521026,SJPDPS12-8,,
5521027,SJPDPS12-10,,
5521028,SJPDPS12-12,,
5521029,SJPDPS13-6,,
5521030,SJPDPS13-8,,
5521031,SJPDPS13-10,,
5521032,SJPDPS13-12,,
5521033,SJPDPS13-13,,
5521034,SJPDPS16-10,,
5521035,SJPDPS16-12,,
5521036,SJPDPS16-13,,
5521037,SJPDPS16-14,,
5521038,SJPDPS16-15,,
5521039,SJPDPS16-16,,
5521040,SJPDPS20-13,,
5521041,SJPDPS20-14,,
5521042,SJPDPS20-15,,
5521043,SJPDPS20-16,,
5521044,SJPDPS20-20,,
5531001,CJPSB2-1,,
5531002,CJPSB2-2,,
5531003,CJPSB3-1,,
5531004,CJPSB3-2,,
5531005,CJPSB3-3,,
5531006,CJPSB4-2,,
5531007,CJPSB4-3,,
5531008,CJPSB4-4,,
5531009,CJPSB5-2,,
5531010,CJPSB5-3,,
5531011,CJPSB5-4,,
5531012,CJPSB5-5,,
5531013,CJPSB6-2,,
5531014,CJPSB6-3,,
5531015,CJPSB6-4,,
5531016,CJPSB6-5,,
5531017,CJPSB6-6,,
5531018,CJPSB8-3,,
5531019,CJPSB8-4,,
5531020,CJPSB8-5,,
5531021,CJPSB8-6,,
5531022,CJPSB8-8,,
5531023,CJPSB10-3,,
5531024,CJPSB10-4,,
5531025,CJPSB10-5,,
5531026,CJPSB10-6,,
5531027,CJPSB10-8,,
5531028,CJPSB10-10,,
5531029,CJPSB12-5,,
5531030,CJPSB12-6,,
5531031,CJPSB12-8,,
5531032,CJPSB12-10,,
5531033,CJPSB12-12,,
5531034,CJPSB13-6,,
5531035,CJPSB13-8,,
5531036,CJPSB13-10,,
5531037,CJPSB13-12,,
5531038,CJPSB13-13,,
5531039,CJPSB16-10,,
5531040,CJPSB16-12,,
5531041,CJPSB16-13,,
5531042,CJPSB16-14,,
5531043,CJPSB16-15,,
5531044,CJPSB16-16,,
5531045,CJPSB20-13,,
5531046,CJPSB20-14,,
5531047,CJPSB20-15,,
5531048,CJPSB20-16,,
5531049,CJPSB20-20,,
5541001,CJPSPB2-1,,
5541002,CJPSPB2-2,,
5541003,CJPSPB3-1,,
5541004,CJPSPB3-2,,
5541005,CJPSPB3-3,,
5541006,CJPSPB4-2,,
5541007,CJPSPB4-3,,
5541008,CJPSPB4-4,,
5541009,CJPSPB5-2,,
5541010,CJPSPB5-3,,
5541011,CJPSPB5-4,,
5541012,CJPSPB5-5,,
5541013,CJPSPB6-2,,
5541014,CJPSPB6-3,,
5541015,CJPSPB6-4,,
5541016,CJPSPB6-5,,
5541017,CJPSPB6-6,,
5541018,CJPSPB8-3,,
5541019,CJPSPB8-4,,
5541020,CJPSPB8-5,,
5541021,CJPSPB8-6,,
5541022,CJPSPB8-8,,
5541023,CJPSPB10-3,,
5541024,CJPSPB10-4,,
5541025,CJPSPB10-5,,
5541026,CJPSPB10-6,,
5541027,CJPSPB10-8,,
5541028,CJPSPB10-10,,
5541029,CJPSPB12-5,,
5541030,CJPSPB12-6,,
5541031,CJPSPB12-8,,
5541032,CJPSPB12-10,,
5541033,CJPSPB12-12,,
5541034,CJPSPB13-6,,
5541035,CJPSPB13-8,,
5541036,CJPSPB13-10,,
5541037,CJPSPB13-12,,
5541038,CJPSPB13-13,,
5541039,CJPSPB16-10,,
5541040,CJPSPB16-12,,
5541041,CJPSPB16-13,,
5541042,CJPSPB16-14,,
5541043,CJPSPB16-15,,
5541044,CJPSPB16-16,,
5541045,CJPSPB20-13,,
5541046,CJPSPB20-14,,
5541047,CJPSPB20-15,,
5541048,CJPSPB20-16,,
5541049,CJPSPB20-20,,
5551001,CJPDS4-2,,
5551002,CJPDS4-3,,
5551003,CJPDS4-4,,
5551004,CJPDS5-2,,
5551005,CJPDS5-3,,
5551006,CJPDS5-4,,
5551007,CJPDS5-5,,
5551008,CJPDS6-2,,
5551009,CJPDS6-3,,
5551010,CJPDS6-4,,
5551011,CJPDS6-5,,
5551012,CJPDS6-6,,
5551013,CJPDS8-3,,
5551014,CJPDS8-4,,
5551015,CJPDS8-5,,
5551016,CJPDS8-6,,
5551017,CJPDS8-8,,
5551018,CJPDS10-3,,
5551019,CJPDS10-4,,
5551020,CJPDS10-5,,
5551021,CJPDS10-6,,
5551022,CJPDS10-8,,
5551023,CJPDS10-10,,
5551024,CJPDS12-5,,
5551025,CJPDS12-6,,
5551026,CJPDS12-8,,
5551027,CJPDS12-10,,
5551028,CJPDS12-12,,
5551029,CJPDS13-6,,
5551030,CJPDS13-8,,
5551031,CJPDS13-10,,
5551032,CJPDS13-12,,
5551033,CJPDS13-13,,
5551034,CJPDS16-10,,
5551035,CJPDS16-12,,
5551036,CJPDS16-13,,
5551037,CJPDS16-14,,
5551038,CJPDS16-15,,
5551039,CJPDS16-16,,
5551040,CJPDS20-13,,
5551041,CJPDS20-14,,
5551042,CJPDS20-15,,
5551043,CJPDS20-16,,
5551044,CJPDS20-20,,
5561001,CJPDPS4-2,,
5561002,CJPDPS4-3,,
5561003,CJPDPS4-4,,
5561004,CJPDPS5-2,,
5561005,CJPDPS5-3,,
5561006,CJPDPS5-4,,
5561007,CJPDPS5-5,,
5561008,CJPDPS6-2,,
5561009,CJPDPS6-3,,
5561010,CJPDPS6-4,,
5561011,CJPDPS6-5,,
5561012,CJPDPS6-6,,
5561013,CJPDPS8-3,,
5561014,CJPDPS8-4,,
5561015,CJPDPS8-5,,
5561016,CJPDPS8-6,,
5561017,CJPDPS8-8,,
5561018,CJPDPS10-3,,
5561019,CJPDPS10-4,,
5561020,CJPDPS10-5,,
5561021,CJPDPS10-6,,
5561022,CJPDPS10-8,,
5561023,CJPDPS10-10,,
5561024,CJPDPS12-5,,
5561025,CJPDPS12-6,,
5561026,CJPDPS12-8,,
5561027,CJPDPS12-10,,
5561028,CJPDPS12-12,,
5561029,CJPDPS13-6,,
5561030,CJPDPS13-8,,
5561031,CJPDPS13-10,,
5561032,CJPDPS13-12,,
5561033,CJPDPS13-13,,
5561034,CJPDPS16-10,,
5561035,CJPDPS16-12,,
5561036,CJPDPS16-13,,
5561037,CJPDPS16-14,,
5561038,CJPDPS16-15,,
5561039,CJPDPS16-16,,
5561040,CJPDPS20-13,,
5561041,CJPDPS20-14,,
5561042,CJPDPS20-15,,
5561043,CJPDPS20-16,,
5561044,CJPDPS20-20,,
5610001,FPSA2,,
5610002,FPSA3,,
5610003,FPSA4,,
5610004,FPSA5,,
5610005,FPSA6,,
5610006,FPSA8,,
5610007,FPSA10,,
5610008,FPSA12,,
5610009,FPSA13,,
5610010,FPSA16,,
5610011,FPSA20,,
5620001,FPSD4,,
5620002,FPSD5,,
5620003,FPSD6,,
5620004,FPSD8,,
5620005,FPSD10,,
5620006,FPSD12,,
5620007,FPSD13,,
5620008,FPSD16,,
5620009,FPSD20,,
5620010,FPSD3,,
5630001,SFPSA2,,
5630002,SFPSA3,,
5630003,SFPSA4,,
5630004,SFPSA5,,
5630005,SFPSA6,,
5630006,SFPSA8,,
5630007,SFPSA10,,
5630008,SFPSA12,,
5630009,SFPSA13,,
5630010,SFPSA16,,
5630011,SFPSA20,,
5640001,SFPSD4,,
5640002,SFPSD5,,
5640003,SFPSD6,,
5640004,SFPSD8,,
5640005,SFPSD10,,
5640006,SFPSD12,,
5640007,SFPSD13,,
5640008,SFPSD16,,
5640009,SFPSD20,,
5640010,SFPSD3,,
5650001,CFPSA2,,
5650002,CFPSA3,,
5650003,CFPSA4,,
5650004,CFPSA5,,
5650005,CFPSA6,,
5650006,CFPSA8,,
5650007,CFPSA10,,
5650008,CFPSA12,,
5650009,CFPSA13,,
5650010,CFPSA16,,
5650011,CFPSA20,,
5660001,CFPSD4,,
5660002,CFPSD5,,
5660003,CFPSD6,,
5660004,CFPSD8,,
5660005,CFPSD10,,
5660006,CFPSD12,,
5660007,CFPSD13,,
5660008,CFPSD16,,
5660009,CFPSD20,,
5660010,CFPSD3,,
5670001,FPSPA2,,
5670002,FPSPA3,,
5670003,FPSPA4,,
5670004,FPSPA5,,
5670005,FPSPA6,,
5670006,FPSPA8,,
5670007,FPSPA10,,
5670008,FPSPA12,,
5670009,FPSPA13,,
5670010,FPSPA16,,
5670011,FPSPA20,,
5680001,FPSPD4,,
5680002,FPSPD5,,
5680003,FPSPD6,,
5680004,FPSPD8,,
5680005,FPSPD10,,
5680006,FPSPD12,,
5680007,FPSPD13,,
5680008,FPSPD16,,
5680009,FPSPD20,,
5680010,FPSPD3,,
5690001,SFPSPA2,,
5690002,SFPSPA3,,
5690003,SFPSPA4,,
5690004,SFPSPA5,,
5690005,SFPSPA6,,
5690006,SFPSPA8,,
5690007,SFPSPA10,,
5690008,SFPSPA12,,
5690009,SFPSPA13,,
5690010,SFPSPA16,,
5690011,SFPSPA20,,
5700001,SFPSPD4,,
5700002,SFPSPD5,,
5700003,SFPSPD6,,
5700004,SFPSPD8,,
5700005,SFPSPD10,,
5700006,SFPSPD12,,
5700007,SFPSPD13,,
5700008,SFPSPD16,,
5700009,SFPSPD20,,
5700010,SFPSPD3,,
5710001,CFPSPA2,,
5710002,CFPSPA3,,
5710003,CFPSPA4,,
5710004,CFPSPA5,,
5710005,CFPSPA6,,
5710006,CFPSPA8,,
5710007,CFPSPA10,,
5710008,CFPSPA12,,
5710009,CFPSPA13,,
5710010,CFPSPA16,,
5710011,CFPSPA20,,
5720001,CFPSPD4,,
5720002,CFPSPD5,,
5720003,CFPSPD6,,
5720004,CFPSPD8,,
5720005,CFPSPD10,,
5720006,CFPSPD12,,
5720007,CFPSPD13,,
5720008,CFPSPD16,,
5720009,CFPSPD20,,
5720010,CFPSPD3,,
6131001,JPDTA6-8,,
6131002,JPDTA6-10,,
6131003,JPDTA8-12,,
6131004,JPDTA10-12,,
6131005,JPDTA10-14,,
6131006,JPDTA12-16,,
6131007,JPDTA13-18,,
6131008,JPDTA16-25,,
6131009,JPDTA20-30,,
6141001,SJPDTA6-8,,
6141002,SJPDTA6-10,,
6141003,SJPDTA8-12,,
6141004,SJPDTA10-12,,
6141005,SJPDTA10-14,,
6141006,SJPDTA12-16,,
6141008,SJPDTA16-25,,
6151001,CJPDTA6-8,,
6151002,CJPDTA6-10,,
6151003,CJPDTA8-12,,
6151004,CJPDTA10-12,,
6151005,CJPDTA10-14,,
6161001,CJPDA1-2,,
6161002,CJPDA2-3,,
6161003,CJPDA3-5,,
6161004,CJPDA4-6,,
6161005,CJPDA4-8,,
6161006,CJPDA5-8,,
6161007,CJPDA6-8,,
6161008,CJPDA6-10,,
6161009,CJPDA8-12,,
6161010,CJPDA10-12,,
6161011,CJPDA10-14,,
6161012,CJPDA12-16,,
6161013,CJPDA13-18,,
6161014,CJPDA16-25,,
6171001,CJPDPA1-2,,
6171002,CJPDPA2-3,,
6171003,CJPDPA3-5,,
6171004,CJPDPA4-6,,
6171005,CJPDPA4-8,,
6171006,CJPDPA5-8,,
6171007,CJPDPA6-8,,
6171008,CJPDPA6-10,,
6171009,CJPDPA8-12,,
6171010,CJPDPA10-12,,
6171011,CJPDPA10-14,,
6171012,CJPDPA12-16,,
6171013,CJPDPA13-18,,
6171014,CJPDPA16-25,,
6220001,CJPSTA6,,
6220002,CJPSTA8,,
6220003,CJPSTA10,,
6220004,CJPSTA12,,
6220005,CJPSTA13,,
6220006,CJPSTA16,,
6220007,CJPSTA20,,
6220008,CJPSTA6T,,
6220009,CJPSTA8T,,
6230001,CJPSTD6,,
6230002,CJPSTD8,,
6230003,CJPSTD10,,
6230004,CJPSTD12,,
6230005,CJPSTD13,,
6230006,CJPSTD16,,
6230007,CJPSTD20,,
6230008,CJPSTD6T,,
6230009,CJPSTD8T,,
6240001,FPSTA6,,
6240002,FPSTA8,,
6240003,FPSTA10,,
6240004,FPSTA12,,
6240005,FPSTA13,,
6240006,FPSTA16,,
6240007,FPSTA20,,
6240008,FPSTA6T,,
6240009,FPSTA8T,,
6240010,FPSTA10T,,
6240011,FPSTA12T,,
6240012,FPSTA13T,,
6240013,FPSTA16T,,
6240014,FPSTA20T,,
6240015,FPSTD10T,,
6240016,FPSTD12T,,
6240017,FPSTD13T,,
6240018,FPSTD16T,,
6240019,FPSTD20T,,
6250001,FPSTD6,,
6250002,FPSTD8,,
6250003,FPSTD10,,
6250004,FPSTD12,,
6250005,FPSTD13,,
6250006,FPSTD16,,
6250007,FPSTD20,,
6250008,FPSTD6T,,
6250009,FPSTD8T,,
6260001,SFPSTA6,,
6260002,SFPSTA8,,
6260003,SFPSTA10,,
6260004,SFPSTA12,,
6260005,SFPSTA13,,
6260006,SFPSTA16,,
6260007,SFPSTA20,,
6260008,SFPSTA6T,,
6260009,SFPSTA8T,,
6260010,SFPSTA10T,,
6260011,SFPSTA12T,,
6260012,SFPSTA13T,,
6260013,SFPSTA16T,,
6260014,SFPSTA20T,,
6260015,SFPSTD10T,,
6260016,SFPSTD12T,,
6260017,SFPSTD13T,,
6260018,SFPSTD16T,,
6260019,SFPSTD20T,,
6270001,SFPSTD6,,
6270002,SFPSTD8,,
6270003,SFPSTD10,,
6270004,SFPSTD12,,
6270005,SFPSTD13,,
6270006,SFPSTD16,,
6270007,SFPSTD20,,
6270008,SFPSTD6T,,
6270009,SFPSTD8T,,
6280001,CFPSTA6,,
6280002,CFPSTA8,,
6280003,CFPSTA10,,
6280004,CFPSTA12,,
6280005,CFPSTA13,,
6280006,CFPSTA16,,
6280007,CFPSTA20,,
6280008,CFPSTA6T,,
6280009,CFPSTA8T,,
6280010,CFPSTA10T,,
6280011,CFPSTA12T,,
6280012,CFPSTA13T,,
6280013,CFPSTA16T,,
6280014,CFPSTA20T,,
6280015,CFPSTD10T,,
6280016,CFPSTD12T,,
6280017,CFPSTD13T,,
6280018,CFPSTD16T,,
6280019,CFPSTD20T,,
6280020,CFPSTA5,,
6280021,CFPSTD5,,
6280022,CJPSTA5,,
6280023,CJPSTD5,,
6280024,FPSTA5,,
6280025,FPSTD5,,
6280026,GFPSTA5,,
6280029,HFPSTA5,,
6280030,HFPSTD5,,
6280033,SFPSTA5,,
6280034,SFPSTD5,,
6290001,CFPSTD6,,
6290002,CFPSTD8,,
6290003,CFPSTD10,,
6290004,CFPSTD12,,
6290005,CFPSTD13,,
6290006,CFPSTD16,,
6290007,CFPSTD20,,
6290008,CFPSTD6T,,
6290009,CFPSTD8T,,
83160001,FPTMA10,,
83160002,FPTMA12,,
83160003,FPTMA13,,
83160004,FPTMA16,,
83160005,FPTMA20,,
83170001,FPTMD10,,
83170002,FPTMD12,,
83170003,FPTMD13,,
83170004,FPTMD16,,
83170005,FPTMD20,,
83180001,SFPTMA10,,
83180002,SFPTMA12,,
83180003,SFPTMA13,,
83180004,SFPTMA16,,
83180005,SFPTMA20,,
83190001,SFPTMD10,,
83190002,SFPTMD12,,
83190003,SFPTMD13,,
83190004,SFPTMD16,,
83190005,SFPTMD20,,
83200001,CFPTMA10,,
83200002,CFPTMA12,,
83200003,CFPTMA13,,
83200004,CFPTMA16,,
83200005,CFPTMA20,,
83210001,CFPTMD10,,
83210002,CFPTMD12,,
83210003,CFPTMD13,,
83210004,CFPTMD16,,
83210005,CFPTMD20,,
83400001,FPQA1,,
83400002,FPQA2,,
83400003,FPQA3,,
83400004,FPQA4,,
83400005,FPQA5,,
83400006,FPQA6,,
83400007,FPQA8,,
83400008,FPQA10,,
83400009,FPQA12,,
83400010,FPQA13,,
83400011,FPQA16,,
83400012,FPQA20,,
83410001,SFPQA1,,
83410002,SFPQA2,,
83410003,SFPQA3,,
83410004,SFPQA4,,
83410005,SFPQA5,,
83410006,SFPQA6,,
83410007,SFPQA8,,
83410008,SFPQA10,,
83410009,SFPQA12,,
83410010,SFPQA13,,
83410011,SFPQA16,,
83410012,SFPQA20,,
83420001,CFPQA1,,
83420002,CFPQA2,,
83420003,CFPQA3,,
83420004,CFPQA4,,
83420005,CFPQA5,,
83420006,CFPQA6,,
83420007,CFPQA8,,
83420008,CFPQA10,,
83420009,CFPQA12,,
83420010,CFPQA13,,
83420011,CFPQA16,,
83420012,CFPQA20,,
83430001,FPQPA1,,
83430002,FPQPA2,,
83430003,FPQPA3,,
83430004,FPQPA4,,
83430005,FPQPA5,,
83430006,FPQPA6,,
83430007,FPQPA8,,
83430008,FPQPA10,,
83430009,FPQPA12,,
83430010,FPQPA13,,
83430011,FPQPA16,,
83430012,FPQPA20,,
83440001,SFPQPA1,,
83440002,SFPQPA2,,
83440003,SFPQPA3,,
83440004,SFPQPA4,,
83440005,SFPQPA5,,
83440006,SFPQPA6,,
83440007,SFPQPA8,,
83440008,SFPQPA10,,
83440009,SFPQPA12,,
83440010,SFPQPA13,,
83440011,SFPQPA16,,
83440012,SFPQPA20,,
83450001,CFPQPA1,,
83450002,CFPQPA2,,
83450003,CFPQPA3,,
83450004,CFPQPA4,,
83450005,CFPQPA5,,
83450006,CFPQPA6,,
83450007,CFPQPA8,,
83450008,CFPQPA10,,
83450009,CFPQPA12,,
83450010,CFPQPA13,,
83450011,CFPQPA16,,
83450012,CFPQPA20,,
83520001,FPQSA2,,
83520002,FPQSA3,,
83520003,FPQSA4,,
83520004,FPQSA5,,
83520005,FPQSA6,,
83520006,FPQSA8,,
83520007,FPQSA10,,
83520008,FPQSA12,,
83520009,FPQSA13,,
83520010,FPQSA16,,
83520011,FPQSA20,,
83530001,SFPQSA2,,
83530002,SFPQSA3,,
83530003,SFPQSA4,,
83530004,SFPQSA5,,
83530005,SFPQSA6,,
83530006,SFPQSA8,,
83530007,SFPQSA10,,
83530008,SFPQSA12,,
83530009,SFPQSA13,,
83530010,SFPQSA16,,
83530011,SFPQSA20,,
83540001,CFPQSA2,,
83540002,CFPQSA3,,
83540003,CFPQSA4,,
83540004,CFPQSA5,,
83540005,CFPQSA6,,
83540006,CFPQSA8,,
83540007,CFPQSA10,,
83540008,CFPQSA12,,
83540009,CFPQSA13,,
83540010,CFPQSA16,,
83540011,CFPQSA20,,
83550001,FPQSPA2,,
83550002,FPQSPA3,,
83550003,FPQSPA4,,
83550004,FPQSPA5,,
83550005,FPQSPA6,,
83550006,FPQSPA8,,
83550007,FPQSPA10,,
83550008,FPQSPA12,,
83550009,FPQSPA13,,
83550010,FPQSPA16,,
83550011,FPQSPA20,,
83560001,SFPQSPA2,,
83560002,SFPQSPA3,,
83560003,SFPQSPA4,,
83560004,SFPQSPA5,,
83560005,SFPQSPA6,,
83560006,SFPQSPA8,,
83560007,SFPQSPA10,,
83560008,SFPQSPA12,,
83560009,SFPQSPA13,,
83560010,SFPQSPA16,,
83560011,SFPQSPA20,,
83570001,CFPQSPA2,,
83570002,CFPQSPA3,,
83570003,CFPQSPA4,,
83570004,CFPQSPA5,,
83570005,CFPQSPA6,,
83570006,CFPQSPA8,,
83570007,CFPQSPA10,,
83570008,CFPQSPA12,,
83570009,CFPQSPA13,,
83570010,CFPQSPA16,,
83570011,CFPQSPA20,,
83870001,MKFQAMS5,,
83870002,MKFQAMS6,,
83870003,MKFQAMS8,,
83870004,MKFQAMS10,,
83870005,MKFQAMS12,,
83870006,MKFQAMS13,,
83870007,MKFQAMS16,,
83870008,MKFQAMS20,,
83870009,MKFQAMM5,,
83870010,MKFQAMM6,,
83870011,MKFQAMM8,,
83870012,MKFQAMM10,,
83870013,MKFQAMM12,,
83870014,MKFQAMM13,,
83870015,MKFQAMM16,,
83870016,MKFQAMM20,,
83870017,MKFQAMP5,,
83870018,MKFQAMP6,,
83870019,MKFQAMP8,,
83870020,MKFQAMP10,,
83870021,MKFQAMP12,,
83870022,MKFQAMP13,,
83870023,MKFQAMP16,,
83870024,MKFQAMP20,,
83870025,MKFQAMG5,,
83870026,MKFQAMG6,,
83870027,MKFQAMG8,,
83870028,MKFQAMG10,,
83870029,MKFQAMG12,,
83870030,MKFQAMG13,,
83870031,MKFQAMG16,,
83870032,MKFQAMG20,,
83870033,MKFQAMH5,,
83870034,MKFQAMH6,,
83870035,MKFQAMH8,,
83870036,MKFQAMH10,,
83870037,MKFQAMH12,,
83870038,MKFQAMH13,,
83870039,MKFQAMH16,,
83870040,MKFQAMH20,,
83870041,MKFQAPS5,,
83870042,MKFQAPS6,,
83870043,MKFQAPS8,,
83870044,MKFQAPS10,,
83870045,MKFQAPS12,,
83870046,MKFQAPS13,,
83870047,MKFQAPS16,,
83870048,MKFQAPS20,,
83870049,MKFQAPM5,,
83870050,MKFQAPM6,,
83870051,MKFQAPM8,,
83870052,MKFQAPM10,,
83870053,MKFQAPM12,,
83870054,MKFQAPM13,,
83870055,MKFQAPM16,,
83870056,MKFQAPM20,,
83870057,MKFQAPP5,,
83870058,MKFQAPP6,,
83870059,MKFQAPP8,,
83870060,MKFQAPP10,,
83870061,MKFQAPP12,,
83870062,MKFQAPP13,,
83870063,MKFQAPP16,,
83870064,MKFQAPP20,,
83870065,MKFQAPG5,,
83870066,MKFQAPG6,,
83870067,MKFQAPG8,,
83870068,MKFQAPG10,,
83870069,MKFQAPG12,,
83870070,MKFQAPG13,,
83870071,MKFQAPG16,,
83870072,MKFQAPG20,,
83870073,MKFQAPH5,,
83870074,MKFQAPH6,,
83870075,MKFQAPH8,,
83870076,MKFQAPH10,,
83870077,MKFQAPH12,,
83870078,MKFQAPH13,,
83870079,MKFQAPH16,,
83870080,MKFQAPH20,,
83870081,MKFQAGS5,,
83870082,MKFQAGS6,,
83870083,MKFQAGS8,,
83870084,MKFQAGS10,,
83870085,MKFQAGS12,,
83870086,MKFQAGS13,,
83870087,MKFQAGS16,,
83870088,MKFQAGS20,,
83870089,MKFQAGM5,,
83870090,MKFQAGM6,,
83870091,MKFQAGM8,,
83870092,MKFQAGM10,,
83870093,MKFQAGM12,,
83870094,MKFQAGM13,,
83870095,MKFQAGM16,,
83870096,MKFQAGM20,,
83870097,MKFQAGP5,,
83870098,MKFQAGP6,,
83870099,MKFQAGP8,,
83870100,MKFQAGP10,,
83870101,MKFQAGP12,,
83870102,MKFQAGP13,,
83870103,MKFQAGP16,,
83870104,MKFQAGP20,,
83870105,MKFQAGG5,,
83870106,MKFQAGG6,,
83870107,MKFQAGG8,,
83870108,MKFQAGG10,,
83870109,MKFQAGG12,,
83870110,MKFQAGG13,,
83870111,MKFQAGG16,,
83870112,MKFQAGG20,,
83870113,MKFQAGH5,,
83870114,MKFQAGH6,,
83870115,MKFQAGH8,,
83870116,MKFQAGH10,,
83870117,MKFQAGH12,,
83870118,MKFQAGH13,,
83870119,MKFQAGH16,,
83870120,MKFQAGH20,,
83870121,MKFQAHS5,,
83870122,MKFQAHS6,,
83870123,MKFQAHS8,,
83870124,MKFQAHS10,,
83870125,MKFQAHS12,,
83870126,MKFQAHS13,,
83870127,MKFQAHS16,,
83870128,MKFQAHS20,,
83870129,MKFQAHM5,,
83870130,MKFQAHM6,,
83870131,MKFQAHM8,,
83870132,MKFQAHM10,,
83870133,MKFQAHM12,,
83870134,MKFQAHM13,,
83870135,MKFQAHM16,,
83870136,MKFQAHM20,,
83870137,MKFQAHP5,,
83870138,MKFQAHP6,,
83870139,MKFQAHP8,,
83870140,MKFQAHP10,,
83870141,MKFQAHP12,,
83870142,MKFQAHP13,,
83870143,MKFQAHP16,,
83870144,MKFQAHP20,,
83870145,MKFQAHG5,,
83870146,MKFQAHG6,,
83870147,MKFQAHG8,,
83870148,MKFQAHG10,,
83870149,MKFQAHG12,,
83870150,MKFQAHG13,,
83870151,MKFQAHG16,,
83870152,MKFQAHG20,,
83870153,MKFQAHH5,,
83870154,MKFQAHH6,,
83870155,MKFQAHH8,,
83870156,MKFQAHH10,,
83870157,MKFQAHH12,,
83870158,MKFQAHH13,,
83870159,MKFQAHH16,,
83870160,MKFQAHH20,,
83880001,MKFQDMS5,,
83880002,MKFQDMS6,,
83880003,MKFQDMS8,,
83880004,MKFQDMS10,,
83880005,MKFQDMS12,,
83880006,MKFQDMS13,,
83880007,MKFQDMS16,,
83880008,MKFQDMS20,,
83880009,MKFQDMM5,,
83880010,MKFQDMM6,,
83880011,MKFQDMM8,,
83880012,MKFQDMM10,,
83880013,MKFQDMM12,,
83880014,MKFQDMM13,,
83880015,MKFQDMM16,,
83880016,MKFQDMM20,,
83880017,MKFQDMP5,,
83880018,MKFQDMP6,,
83880019,MKFQDMP8,,
83880020,MKFQDMP10,,
